ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/1/25;1Z091YW70397187213;NE;68822;0;0;6;Third Party Billing Service;0.54;M T L International
2016/1/25;1Z091YW70397187213;NE;68822;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/25;1Z091YW70399262020;NY;14612;4;10;8;Ground Residential Third Party;9.73;M T L International
2016/1/25;1Z091YW70399262020;NY;14612;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/25;1Z091YW70399262020;NY;14612;0;0;8;Fuel Surcharge;0.62;M T L International
2016/1/25;1Z091YW70399262020;NY;14612;0;0;8;Third Party Billing Service;0.31;M T L International
2016/1/25;1Z091YW70399262020;NY;14612;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/26;1Z091YW70397412648;LA;70461;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/26;1Z091YW70397412648;LA;70461;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/26;1Z091YW70397412648;LA;70461;0;0;7;Fuel Surcharge;1.01;M T L International
2016/1/26;1Z091YW70397412648;LA;70461;0;0;7;Third Party Billing Service;0.51;M T L International
2016/1/26;1Z091YW70397412648;LA;70461;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/26;1Z091YW70399550263;WI;54626;7;7;7;Ground Residential Third Party;7.75;M T L International
2016/1/26;1Z091YW70399550263;WI;54626;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/26;1Z091YW70399550263;WI;54626;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/26;1Z091YW70399550263;WI;54626;0;0;7;Fuel Surcharge;0.73;M T L International
2016/1/26;1Z091YW70399550263;WI;54626;0;0;7;Third Party Billing Service;0.36;M T L International
2016/1/26;1Z091YW70397339102;OH;45424;5;10;8;Ground Commercial Third Party;9.42;M T L International
2016/1/26;1Z091YW70397339102;OH;45424;0;0;8;Fuel Surcharge;0.5;M T L International
2016/1/26;1Z091YW70397339102;OH;45424;0;0;8;Third Party Billing Service;0.25;M T L International
2016/1/26;1Z091YW70397339102;OH;45424;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/27;1Z091YW70394064468;TX;77433;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/1/27;1Z091YW70394064468;TX;77433;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70394064468;TX;77433;0;0;6;Fuel Surcharge;0.87;M T L International
2016/1/27;1Z091YW70394064468;TX;77433;0;0;6;Third Party Billing Service;0.44;M T L International
2016/1/27;1Z091YW70394064468;TX;77433;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;0;0;6;Fuel Surcharge;1.08;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;0;0;6;Third Party Billing Service;0.54;M T L International
2016/1/27;1Z091YW70398856131;OK;73054;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70394864513;TX;77532;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/1/27;1Z091YW70394864513;TX;77532;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70394864513;TX;77532;0;0;6;Fuel Surcharge;1.3;M T L International
2016/1/27;1Z091YW70394864513;TX;77532;0;0;6;Third Party Billing Service;0.65;M T L International
2016/1/27;1Z091YW70394864513;TX;77532;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70392965122;TX;76002;13;13;6;Ground Residential Third Party;8.54;M T L International
2016/1/27;1Z091YW70392965122;TX;76002;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70392965122;TX;76002;0;0;6;Fuel Surcharge;0.56;M T L International
2016/1/27;1Z091YW70392965122;TX;76002;0;0;6;Third Party Billing Service;0.28;M T L International
2016/1/27;1Z091YW70393538949;TX;77531;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/1/27;1Z091YW70393538949;TX;77531;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70393538949;TX;77531;0;0;6;Fuel Surcharge;1.3;M T L International
2016/1/27;1Z091YW70393538949;TX;77531;0;0;6;Third Party Billing Service;0.65;M T L International
2016/1/27;1Z091YW70393538949;TX;77531;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70392969566;TX;77051;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/1/27;1Z091YW70392969566;TX;77051;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70392969566;TX;77051;0;0;6;Fuel Surcharge;1.3;M T L International
2016/1/27;1Z091YW70392969566;TX;77051;0;0;6;Third Party Billing Service;0.65;M T L International
2016/1/27;1Z091YW70392969566;TX;77051;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70390191177;TX;77385;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/1/27;1Z091YW70390191177;TX;77385;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70390191177;TX;77385;0;0;6;Fuel Surcharge;1.3;M T L International
2016/1/27;1Z091YW70390191177;TX;77385;0;0;6;Third Party Billing Service;0.65;M T L International
2016/1/27;1Z091YW70390191177;TX;77385;0;0;6;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70391197848;MI;48094;4;4;8;Ground Residential Third Party;7.56;M T L International
2016/1/27;1Z091YW70391197848;MI;48094;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70391197848;MI;48094;0;0;8;Fuel Surcharge;0.51;M T L International
2016/1/27;1Z091YW70391197848;MI;48094;0;0;8;Third Party Billing Service;0.25;M T L International
2016/1/27;1Z091YW70394297056;MI;48074;17;30;8;Ground Residential Third Party;22;M T L International
2016/1/27;1Z091YW70394297056;MI;48074;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70394297056;MI;48074;0;0;8;Fuel Surcharge;1.26;M T L International
2016/1/27;1Z091YW70394297056;MI;48074;0;0;8;Third Party Billing Service;0.63;M T L International
2016/1/27;1Z091YW70394297056;MI;48074;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70391144074;TX;77701;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/27;1Z091YW70391144074;TX;77701;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70391144074;TX;77701;0;0;7;Fuel Surcharge;1.01;M T L International
2016/1/27;1Z091YW70391144074;TX;77701;0;0;7;Third Party Billing Service;0.51;M T L International
2016/1/27;1Z091YW70391144074;TX;77701;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70391659885;PA;15003;16;27;8;Ground Commercial Third Party;19.36;M T L International
2016/1/27;1Z091YW70391659885;PA;15003;0;0;8;Fuel Surcharge;1.01;M T L International
2016/1/27;1Z091YW70391659885;PA;15003;0;0;8;Third Party Billing Service;0.51;M T L International
2016/1/27;1Z091YW70391659885;PA;15003;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/27;1Z091YW70393815890;NY;11372;7;7;8;Ground Commercial Third Party;8.04;M T L International
2016/1/27;1Z091YW70393815890;NY;11372;0;0;8;Fuel Surcharge;0.42;M T L International
2016/1/27;1Z091YW70393815890;NY;11372;0;0;8;Third Party Billing Service;0.21;M T L International
2016/1/27;1Z091YW70391496104;FL;33073;28;33;8;Ground Commercial Third Party;22.28;M T L International
2016/1/27;1Z091YW70391496104;FL;33073;0;0;8;Fuel Surcharge;1.17;M T L International
2016/1/27;1Z091YW70391496104;FL;33073;0;0;8;Third Party Billing Service;0.59;M T L International
2016/1/27;1Z091YW70391496104;FL;33073;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/27;1Z091YW70398492748;IA;52732;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/27;1Z091YW70398492748;IA;52732;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70398492748;IA;52732;0;0;7;Fuel Surcharge;1.01;M T L International
2016/1/27;1Z091YW70398492748;IA;52732;0;0;7;Third Party Billing Service;0.51;M T L International
2016/1/27;1Z091YW70398492748;IA;52732;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70395668153;FL;33147;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/1/27;1Z091YW70395668153;FL;33147;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70395668153;FL;33147;0;0;8;Fuel Surcharge;1.51;M T L International
2016/1/27;1Z091YW70395668153;FL;33147;0;0;8;Third Party Billing Service;0.76;M T L International
2016/1/27;1Z091YW70395668153;FL;33147;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70393321931;KY;41522;51;60;8;Ground Commercial Third Party;30.63;M T L International
2016/1/27;1Z091YW70393321931;KY;41522;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/1/27;1Z091YW70393321931;KY;41522;0;0;8;Fuel Surcharge;1.73;M T L International
2016/1/27;1Z091YW70393321931;KY;41522;0;0;8;Third Party Billing Service;0.87;M T L International
2016/1/27;1Z091YW70393321931;KY;41522;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/27;1Z091YW70394900152;NY;11554;51;60;8;Ground Residential Third Party;31.74;M T L International
2016/1/27;1Z091YW70394900152;NY;11554;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70394900152;NY;11554;0;0;8;Fuel Surcharge;1.77;M T L International
2016/1/27;1Z091YW70394900152;NY;11554;0;0;8;Third Party Billing Service;0.89;M T L International
2016/1/27;1Z091YW70394900152;NY;11554;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;16;27;8;Ground Residential Third Party;20;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;0;0;8;Fuel Surcharge;1.33;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;0;0;8;Third Party Billing Service;0.66;M T L International
2016/1/27;1Z091YW70398583319;NH;03844;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/28;1Z091YW70390488982;TX;79762;17;30;5;Ground Commercial Third Party;12.48;M T L International
2016/1/28;1Z091YW70390488982;TX;79762;0;0;5;Fuel Surcharge;0.65;M T L International
2016/1/28;1Z091YW70390488982;TX;79762;0;0;5;Third Party Billing Service;0.33;M T L International
2016/1/28;1Z091YW70390488982;TX;79762;0;0;5;Ground Commercial Third Party;0;M T L International
2016/1/28;1Z091YW70390009203;NC;28759;16;27;8;Ground Residential Third Party;20;M T L International
2016/1/28;1Z091YW70390009203;NC;28759;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/28;1Z091YW70390009203;NC;28759;0;0;8;Fuel Surcharge;1.16;M T L International
2016/1/28;1Z091YW70390009203;NC;28759;0;0;8;Third Party Billing Service;0.58;M T L International
2016/1/28;1Z091YW70390009203;NC;28759;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/28;1Z091YW70393879616;IN;46131;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/28;1Z091YW70393879616;IN;46131;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/28;1Z091YW70393879616;IN;46131;0;0;7;Fuel Surcharge;1.01;M T L International
2016/1/28;1Z091YW70393879616;IN;46131;0;0;7;Third Party Billing Service;0.51;M T L International
2016/1/28;1Z091YW70393879616;IN;46131;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;0;0;7;Fuel Surcharge;1.22;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;0;0;7;Third Party Billing Service;0.61;M T L International
2016/1/28;1Z091YW70393661038;WI;54452;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/28;1Z091YW70393322225;ME;04989;16;27;8;Ground Commercial Third Party;19.36;M T L International
2016/1/28;1Z091YW70393322225;ME;04989;0;0;8;Delivery Area Surcharge;2.3;M T L International
2016/1/28;1Z091YW70393322225;ME;04989;0;0;8;Fuel Surcharge;1.13;M T L International
2016/1/28;1Z091YW70393322225;ME;04989;0;0;8;Third Party Billing Service;0.57;M T L International
2016/1/28;1Z091YW70393322225;ME;04989;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;32;54;7;Ground Residential Third Party;26.28;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;0;0;7;Fuel Surcharge;1.7;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;0;0;7;Third Party Billing Service;0.85;M T L International
2016/1/28;1Z091YW70391300047;WI;53813;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/28;1Z091YW70390866993;SD;57201;16;27;6;Ground Commercial Third Party;14.08;M T L International
2016/1/28;1Z091YW70390866993;SD;57201;0;0;6;Delivery Area Surcharge;2.3;M T L International
2016/1/28;1Z091YW70390866993;SD;57201;0;0;6;Fuel Surcharge;0.86;M T L International
2016/1/28;1Z091YW70390866993;SD;57201;0;0;6;Third Party Billing Service;0.43;M T L International
2016/1/28;1Z091YW70390866993;SD;57201;0;0;6;Ground Commercial Third Party;0;M T L International
2016/1/29;1Z091YW70399237790;FL;33126;5;10;8;Ground Commercial Third Party;9.42;M T L International
2016/1/29;1Z091YW70399237790;FL;33126;0;0;8;Fuel Surcharge;0.5;M T L International
2016/1/29;1Z091YW70399237790;FL;33126;0;0;8;Third Party Billing Service;0.25;M T L International
2016/1/29;1Z091YW70399237790;FL;33126;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;16;27;5;Ground Residential Third Party;11.6;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;0;0;5;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;0;0;5;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;0;0;5;Fuel Surcharge;0.93;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;0;0;5;Third Party Billing Service;0.47;M T L International
2016/1/29;1Z091YW70399899281;TX;79360;0;0;5;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;6;15;8;Ground Residential Third Party;12.56;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;0;0;8;Fuel Surcharge;0.98;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;0;0;8;Third Party Billing Service;0.49;M T L International
2016/1/29;1Z091YW70398667185;VA;22580;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70396067201;GA;30102;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/1/29;1Z091YW70396067201;GA;30102;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70396067201;GA;30102;0;0;8;Fuel Surcharge;1.51;M T L International
2016/1/29;1Z091YW70396067201;GA;30102;0;0;8;Third Party Billing Service;0.76;M T L International
2016/1/29;1Z091YW70396067201;GA;30102;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70398659416;MI;49646;17;30;8;Ground Commercial Third Party;21.29;M T L International
2016/1/29;1Z091YW70398659416;MI;49646;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/1/29;1Z091YW70398659416;MI;49646;0;0;8;Fuel Surcharge;1.24;M T L International
2016/1/29;1Z091YW70398659416;MI;49646;0;0;8;Third Party Billing Service;0.62;M T L International
2016/1/29;1Z091YW70398659416;MI;49646;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/29;1Z091YW70396348238;MI;49022;16;27;8;Ground Commercial Third Party;19.36;M T L International
2016/1/29;1Z091YW70396348238;MI;49022;0;0;8;Fuel Surcharge;1.01;M T L International
2016/1/29;1Z091YW70396348238;MI;49022;0;0;8;Third Party Billing Service;0.51;M T L International
2016/1/29;1Z091YW70396348238;MI;49022;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;0;0;7;Fuel Surcharge;1.22;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;0;0;7;Third Party Billing Service;0.61;M T L International
2016/1/29;1Z091YW70397452846;IN;46105;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70399375471;IL;60085;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/1/29;1Z091YW70399375471;IL;60085;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70399375471;IL;60085;0;0;7;Fuel Surcharge;1.31;M T L International
2016/1/29;1Z091YW70399375471;IL;60085;0;0;7;Third Party Billing Service;0.66;M T L International
2016/1/29;1Z091YW70399375471;IL;60085;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70396137895;SC;29464;7;7;8;Ground Residential Third Party;8.3;M T L International
2016/1/29;1Z091YW70396137895;SC;29464;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70396137895;SC;29464;0;0;8;Fuel Surcharge;0.55;M T L International
2016/1/29;1Z091YW70396137895;SC;29464;0;0;8;Third Party Billing Service;0.27;M T L International
2016/1/29;1Z091YW70396415512;MN;56438;7;7;7;Ground Residential Third Party;7.75;M T L International
2016/1/29;1Z091YW70396415512;MN;56438;0;0;7;Residential Surcharge;2.11;M T L International
